'【Eng Sub】Secret History of Princess Taiping EP26 ( Jia Jingwen，Zheng Shuang)太平公主秘史',10
'薛平贵与王宝钏 47',16
'铁齿铜牙纪晓岚第1部 EP06（张国立、王刚、张铁林、袁莉）',12
'薛平贵与王宝钏 EP46（陈浩民，馨子，宣萱，张亮）',13
'《她很漂亮》 第17集  She is Beautiful（张歆艺，郭京飞，陈哲远，朱泳腾，梁大维）【字幕版】| NewTV热播剧场',16
'《她很漂亮》 第25集  She is Beautiful（张歆艺，郭京飞，陈哲远，朱泳腾，梁大维）【字幕版】| NewTV热播剧场',16
'【Eng Sub】Secret History of Princess Taiping EP27 ( Jia Jingwen，Zheng Shuang)太平公主秘史',13
'【Eng Sub】Secret History of Princess Taiping EP22 ( Jia Jingwen，Zheng Shuang)太平公主秘史',10
'Love Just Come EP31 Chinese Drama 【Eng Sub】| NewTV Drama',12
'薛平贵与王宝钏 EP21（陈浩民，馨子，宣萱，张亮）',15
'宰相刘罗锅 EP08（李保田、张国立、王刚、邓婕）',16
'愛來的剛好 EP19（韩栋、江铠同、李威）',14
'【生娱骗】爆笑！香港明星普通话最烂TOP10 蔡少芬阿SA竟然不是最差 古天乐要去炸屎？',11
'愛來的剛好 EP41（韩栋、江铠同、李威）',11
'《她很漂亮》 第24集  She is Beautiful（张歆艺，郭京飞，陈哲远，朱泳腾，梁大维）【字幕版】| NewTV热播剧场',14
'宰相刘罗锅 EP30（李保田、张国立、王刚、邓婕）',12
'《她很漂亮》 第28集  She is Beautiful（张歆艺，郭京飞，陈哲远，朱泳腾，梁大维）【字幕版】| NewTV热播剧场',14
'【Eng Sub】Secret History of Princess Taiping EP19 ( Jia Jingwen，Zheng Shuang)太平公主秘史',11
'铁齿铜牙纪晓岚第1部 EP34（张国立、王刚、张铁林、袁莉）',15
'《她很漂亮》 第34集  She is Beautiful（张歆艺，郭京飞，陈哲远，朱泳腾，梁大维）【字幕版】| NewTV热播剧场',14
'大唐情史 EP19（聂远、秦岚、沈傲君、唐国强、潘粤明）',11
'《她很漂亮》 第33集  She is Beautiful（张歆艺，郭京飞，陈哲远，朱泳腾，梁大维）【字幕版】| NewTV热播剧场',18
'Love Just Come EP33 Chinese Drama 【Eng Sub】| NewTV Drama',12
'铁齿铜牙纪晓岚第3部 EP34（张国立、王刚、张铁林、袁莉）',12
'铁齿铜牙纪晓岚第3部 EP33（张国立、王刚、张铁林、袁莉）',11
'薛平贵与王宝钏 EP36（陈浩民，馨子，宣萱，张亮）',10
'Love Just Come EP51 Chinese Drama 【Eng Sub】| NewTV Drama',10
'【Eng Sub】Secret History of Princess Taiping EP29 ( Jia Jingwen，Zheng Shuang)太平公主秘史',9
'铁齿铜牙纪晓岚第3部 EP04（张国立、张铁林、王刚、袁莉）',9
'薛平贵与王宝钏 EP24（陈浩民，馨子，宣萱，张亮）',11
'铁齿铜牙纪晓岚第1部 EP10（张国立、王刚、张铁林、袁莉）',15
'宰相刘罗锅 EP25（李保田、张国立、王刚、邓婕）',11
'铁齿铜牙纪晓岚第1部 EP03（张国立、王刚、张铁林、袁莉）',11
'新乌龙山剿匪记 EP01（秋瓷炫、安以轩、蒲巴甲、吕良伟）',9
'Love Just Come EP37 Chinese Drama 【Eng Sub】| NewTV Drama',9
'Love In Hanyuan EP34 Chinese Drama 【Eng Sub】| NewTV Drama',9
'【Eng Sub】Secret History of Princess Taiping EP24 ( Jia Jingwen，Zheng Shuang)太平公主秘史',9
'幸福小丈夫 EP06（陈英俊、黄娟）古装贺岁喜剧',13
'小楼又东风 EP21（严屹宽，宋轶，朱梓骁）',10
'Love Just Come EP23 Chinese Drama 【Eng Sub】| NewTV Drama',10
'大唐情史 EP03（聂远、秦岚、沈傲君、唐国强、潘粤明）',13
'小楼又东风 EP13（严屹宽，宋轶，朱梓骁）',10
'铁齿铜牙纪晓岚第3部 EP30（张国立、张铁林、王刚、袁莉）',12
'宰相刘罗锅 EP12（李保田、张国立、王刚、邓婕）',10
'Love In Hanyuan EP31 Chinese Drama 【Eng Sub】| NewTV Drama',10
'薛平贵与王宝钏 EP29（陈浩民，馨子，宣萱，张亮）',9
'《她很漂亮》 第29集  She is Beautiful（张歆艺，郭京飞，陈哲远，朱泳腾，梁大维）【字幕版】| NewTV热播剧场',11
'Love Just Come EP49 Chinese Drama 【Eng Sub】| NewTV Drama',11
'宰相刘罗锅 EP18（李保田、张国立、王刚、邓婕）',10
'铁齿铜牙纪晓岚第1部 EP38（张国立、王刚、张铁林、袁莉）',12
'Love Just Come EP55 Chinese Drama 【Eng Sub】| NewTV Drama',9
'太平公主秘史 EP26（贾静雯、郑爽、李湘、张翰、袁弘、刘雨欣）',11
'华语电影展映 《午夜心跳》任达华 吴镇宇 姚笛 【恐怖、惊悚类】',11
'幸福小丈夫 EP09（陈英俊、黄娟）古装贺岁喜剧',13
'宰相刘罗锅 EP38（李保田、张国立、王刚、邓婕）',10
'Love In Hanyuan EP44 Chinese Drama 【Eng Sub】| NewTV Drama',10
'【Eng Sub】Secret History of Princess Taiping EP18 ( Jia Jingwen，Zheng Shuang)太平公主秘史',10
'铁齿铜牙纪晓岚第1部 EP02（张国立、王刚、张铁林、袁莉）',10
'薛平贵与王宝钏 53',12
'愛來的剛好 EP44（韩栋、江铠同、李威）',11
'幸福小丈夫 EP11（陈英俊、黄娟）古装贺岁喜剧',12
'幸福小丈夫 EP15（陈英俊、黄娟）古装贺岁喜剧',10
'幸福小丈夫 EP19（陈英俊、黄娟）古装贺岁喜剧',11
'铁齿铜牙纪晓岚第1部 EP15 （张国立、王刚、张铁林、袁莉）',12
'Love In Hanyuan EP23 Chinese Drama 【Eng Sub】| NewTV Drama',9
'幸福小丈夫 EP12（陈英俊、黄娟）古装贺岁喜剧',11
'Love In Hanyuan EP30 Chinese Drama 【Eng Sub】| NewTV Drama',10
'Love Just Come EP10 Chinese Drama 【Eng Sub】| NewTV Drama',9
'Love Just Come EP28 Chinese Drama 【Eng Sub】| NewTV Drama',9
'铁齿铜牙纪晓岚第1部 EP39（张国立、王刚、张铁林、袁莉）',14
'Love Just Come EP32 Chinese Drama 【Eng Sub】| NewTV Drama',10
'铁齿铜牙纪晓岚第1部 EP13（张国立、王刚、张铁林、袁莉）',13
'四大名捕會京師  EP01（車仁表，鐘漢良，王艷，蔣勤勤，李湘）',10
'宰相刘罗锅 EP28（李保田、张国立、王刚、邓婕）',9
'幸福小丈夫 EP04（陈英俊、黄娟）古装贺岁喜剧',11
'宰相刘罗锅 EP04（李保田、张国立、王刚、邓婕）',18
'Love Just Come EP12 Chinese Drama 【Eng Sub】| NewTV Drama',9
'铁齿铜牙纪晓岚第3部 EP40（张国立、张铁林、王刚、袁莉）',13
'幸福小丈夫 EP05（陈英俊、黄娟）古装贺岁喜剧',13
'Love In Hanyuan EP39 Chinese Drama 【Eng Sub】| NewTV Drama',12
'Love Just Come EP15 Chinese Drama 【Eng Sub】| NewTV Drama',9
'《她很漂亮》 第12集  She is Beautiful（张歆艺，郭京飞，陈哲远，朱泳腾，梁大维）【字幕版】| NewTV热播剧场',12
'愛來的剛好 EP14（韩栋、江铠同、李威）',8
'Love Just Come EP25 Chinese Drama 【Eng Sub】| NewTV Drama',9
'铁齿铜牙纪晓岚第1部 EP25（张国立、王刚、张铁林、袁莉）',10
'宰相刘罗锅 EP39（李保田、张国立、王刚、邓婕）',11
'古代洞房放手帕的真相让人战栗',8
'薛平贵与王宝钏 EP43（陈浩民，馨子，宣萱，张亮）',11
'Love Just Come EP52 Chinese Drama 【Eng Sub】| NewTV Drama',9
'太平公主秘史 EP06（贾静雯、郑爽、李湘、张翰、袁弘、刘雨欣）',9
'铁齿铜牙纪晓岚第1部 EP24（张国立、王刚、张铁林、袁莉）',10
'宰相刘罗锅 EP27（李保田、张国立、王刚、邓婕）',11
'富二代謊稱帶女生回自家別墅“喝紅酒”，饑渴難耐霸王硬上弓',9
'Love In Hanyuan EP42 Chinese Drama 【Eng Sub】| NewTV Drama',8
'幸福小丈夫 EP13（陈英俊、黄娟）古装贺岁喜剧',10
'小楼又东风  EP02（严屹宽，宋轶，朱梓骁）',8
'Love Just Come EP16 Chinese Drama 【Eng Sub】| NewTV Drama',8
'薛平贵与王宝钏 EP02（陈浩民，馨子，宣萱，张亮）',9
'小楼又东风 EP45（严屹宽，宋轶，朱梓骁）',8
'林心如還是這麼美 紅蓋頭一揭開 仿佛看到了當年的紫薇',9
'迪丽热巴受伤被马可送去抢救危在旦夕',8
'铁齿铜牙纪晓岚第3部 EP23（张国立、张铁林、王刚、袁莉）',8
'铁齿铜牙纪晓岚第1部 EP09（张国立、王刚、张铁林、袁莉）',11
'幸福小丈夫 EP14（陈英俊、黄娟）古装贺岁喜剧',11
'薛平贵与王宝钏 EP32（陈浩民，馨子，宣萱，张亮）',11
'Love Just Come EP02 Chinese Drama 【Eng Sub】| NewTV Drama',8
'大唐情史 EP04（聂远、秦岚、沈傲君、唐国强、潘粤明）',9
'宰相刘罗锅 EP24（李保田、张国立、王刚、邓婕）',13
'薛平贵与王宝钏 EP37（陈浩民，馨子，宣萱，张亮）',8
'幸福小丈夫 EP03（陈英俊、黄娟）古装贺岁喜剧',12
'薛平贵与王宝钏 EP26（陈浩民，馨子，宣萱，张亮）',11
'薛平贵与王宝钏 EP44（陈浩民，馨子，宣萱，张亮）',10
'铁齿铜牙纪晓岚第1部 EP28（张国立、王刚、张铁林、袁莉）',12
'Love Just Come EP41 Chinese Drama 【Eng Sub】| NewTV Drama',8
'【Eng Sub】Secret History of Princess Taiping EP20 ( Jia Jingwen，Zheng Shuang)太平公主秘史',10
'宰相刘罗锅 EP05（李保田、张国立、王刚、邓婕）',12
'大祠堂 EP07 (林心如，赵鸿飞，潘虹)',10
'Love In Hanyuan EP40 Chinese Drama 【Eng Sub】| NewTV Drama',8
'铁齿铜牙纪晓岚第3部 EP28（张国立、张铁林、王刚、袁莉）',10
'大唐情史 EP27（聂远、秦岚、沈傲君、唐国强、潘粤明）',7
'宰相刘罗锅 EP20（李保田、张国立、王刚、邓婕）',11
'小楼又东风 EP03（严屹宽，宋轶，朱梓骁)',9
'宰相刘罗锅 EP36（李保田、张国立、王刚、邓婕）',10
'薛平贵与王宝钏 EP45（陈浩民，馨子，宣萱，张亮）',10
'铁齿铜牙纪晓岚第3部 EP11（张国立、王刚、张铁林、袁莉）',9
'薛平贵与王宝钏 EP20（陈浩民，馨子，宣萱，张亮）',8
'宰相刘罗锅 EP34（李保田、张国立、王刚、邓婕）',11
'太平公主秘史 EP21（贾静雯、郑爽、李湘、张翰、袁弘、刘雨欣）',11
'太平公主秘史 EP20（贾静雯、郑爽、李湘、张翰、袁弘、刘雨欣）',8
'幸福小丈夫 EP02（陈英俊、黄娟）古装贺岁喜剧',9
'Love Just Come EP42 Chinese Drama 【Eng Sub】| NewTV Drama',7
'小楼又东风 EP14（严屹宽，宋轶，朱梓骁）',7
